name,type8_T1.G.1_T1.G.1_gap2,type8_T1.G.1_T1.G.2_gap2,type8_T1.G.2_T1.G.1_gap2,type8_T1.G.2_T1.G.2_gap2,target
ACP_positive_189,1.0,5.0,1.0,1.0,1
ACP_positive_190,2.0,2.0,1.0,0.0,1
ACP_positive_191,2.0,2.0,0.0,0.0,1
ACP_positive_192,1.0,0.0,2.0,1.0,1
ACP_positive_193,3.0,1.0,9.0,0.0,1
ACP_positive_194,3.0,2.0,0.0,2.0,1
ACP_positive_195,1.0,1.0,1.0,1.0,1
ACP_positive_196,0.0,0.0,2.0,0.0,1
ACP_positive_197,1.0,0.0,2.0,2.0,1
ACP_positive_198,5.0,2.0,3.0,0.0,1
ACP_positive_199,1.0,0.0,3.0,1.0,1
ACP_positive_200,4.0,4.0,3.0,0.0,1
ACP_positive_201,4.0,3.0,1.0,2.0,1
ACP_positive_202,1.0,1.0,0.0,2.0,1
ACP_positive_203,6.0,1.0,5.0,1.0,1
ACP_positive_204,1.0,2.0,1.0,0.0,1
ACP_positive_205,1.0,4.0,1.0,0.0,1
ACP_positive_206,1.0,1.0,4.0,0.0,1
ACP_positive_207,3.0,1.0,3.0,1.0,1
ACP_positive_208,2.0,0.0,1.0,3.0,1
ACP_positive_209,4.0,1.0,2.0,2.0,1
ACP_positive_210,1.0,1.0,3.0,0.0,1
ACP_positive_211,1.0,3.0,4.0,0.0,1
ACP_positive_212,3.0,3.0,1.0,1.0,1
ACP_positive_213,7.0,3.0,2.0,3.0,1
ACP_positive_214,2.0,1.0,0.0,2.0,1
ACP_positive_215,1.0,1.0,2.0,0.0,1
ACP_positive_216,4.0,3.0,1.0,2.0,1
ACP_positive_217,3.0,1.0,2.0,1.0,1
ACP_positive_218,1.0,1.0,1.0,2.0,1
ACP_positive_219,4.0,0.0,2.0,0.0,1
ACP_positive_220,2.0,1.0,1.0,0.0,1
ACP_positive_221,1.0,1.0,1.0,1.0,1
ACP_positive_222,3.0,2.0,3.0,1.0,1
ACP_positive_223,1.0,3.0,2.0,1.0,1
ACP_positive_224,5.0,0.0,2.0,0.0,1
ACP_positive_225,6.0,2.0,0.0,1.0,1
ACP_positive_226,6.0,4.0,2.0,1.0,1
ACP_positive_227,3.0,1.0,9.0,0.0,1
ACP_positive_228,1.0,2.0,2.0,1.0,1
ACP_positive_229,4.0,3.0,1.0,2.0,1
ACP_positive_230,1.0,1.0,1.0,1.0,1
ACP_positive_231,2.0,4.0,7.0,0.0,1
ACP_positive_232,2.0,2.0,1.0,0.0,1
ACP_positive_233,3.0,3.0,3.0,0.0,1
ACP_positive_234,0.0,3.0,0.0,2.0,1
ACP_positive_235,4.0,2.0,1.0,0.0,1
ACP_positive_236,1.0,2.0,0.0,1.0,1
ACP_positive_237,1.0,4.0,3.0,2.0,1
ACP_positive_238,3.0,0.0,1.0,2.0,1
ACP_positive_239,3.0,5.0,0.0,1.0,1
ACP_positive_240,1.0,0.0,0.0,1.0,1
ACP_positive_241,1.0,1.0,1.0,1.0,1
ACP_positive_242,3.0,3.0,0.0,2.0,1
ACP_positive_243,1.0,0.0,2.0,2.0,1
ACP_positive_244,1.0,1.0,1.0,1.0,1
ACP_positive_245,1.0,2.0,0.0,1.0,1
ACP_positive_246,4.0,3.0,0.0,1.0,1
ACP_positive_247,6.0,2.0,2.0,0.0,1
ACP_positive_248,3.0,1.0,2.0,1.0,1
ACP_positive_249,1.0,0.0,3.0,1.0,1
ACP_positive_250,0.0,1.0,4.0,1.0,1
ACP_positive_251,3.0,4.0,1.0,0.0,1
ACP_positive_252,3.0,4.0,1.0,0.0,1
ACP_positive_253,1.0,1.0,1.0,1.0,1
ACP_positive_254,5.0,2.0,1.0,1.0,1
ACP_positive_255,7.0,5.0,2.0,3.0,1
ACP_positive_256,4.0,3.0,2.0,1.0,1
ACP_positive_257,1.0,1.0,0.0,2.0,1
ACP_positive_258,1.0,1.0,0.0,0.0,1
ACP_positive_259,0.0,3.0,1.0,1.0,1
ACP_positive_260,1.0,1.0,1.0,1.0,1
ACP_positive_261,0.0,1.0,1.0,2.0,1
ACP_positive_262,6.0,1.0,2.0,5.0,1
ACP_positive_263,0.0,1.0,2.0,2.0,1
ACP_positive_264,3.0,1.0,3.0,3.0,1
ACP_positive_265,1.0,2.0,0.0,2.0,1
ACP_positive_266,3.0,1.0,4.0,1.0,1
ACP_positive_267,1.0,2.0,1.0,0.0,1
ACP_positive_268,4.0,4.0,1.0,1.0,1
ACP_positive_269,1.0,1.0,2.0,1.0,1
ACP_positive_270,0.0,4.0,2.0,0.0,1
ACP_positive_271,3.0,1.0,0.0,2.0,1
ACP_positive_272,1.0,2.0,0.0,1.0,1
ACP_positive_273,2.0,3.0,4.0,2.0,1
ACP_positive_274,3.0,2.0,1.0,1.0,1
ACP_positive_275,1.0,4.0,2.0,0.0,1
ACP_positive_276,3.0,0.0,0.0,1.0,1
ACP_positive_277,1.0,0.0,1.0,2.0,1
ACP_positive_278,5.0,2.0,0.0,0.0,1
ACP_positive_279,2.0,1.0,1.0,1.0,1
ACP_positive_280,2.0,1.0,4.0,3.0,1
ACP_positive_281,2.0,1.0,1.0,0.0,1
ACP_positive_282,0.0,1.0,1.0,1.0,1
ACP_positive_283,2.0,4.0,0.0,1.0,1
ACP_positive_284,2.0,2.0,1.0,0.0,1
ACP_positive_285,3.0,3.0,1.0,0.0,1
ACP_positive_286,5.0,1.0,2.0,0.0,1
ACP_positive_287,5.0,1.0,2.0,1.0,1
ACP_positive_288,2.0,1.0,1.0,0.0,1
ACP_positive_289,6.0,4.0,1.0,1.0,1
ACP_positive_290,6.0,1.0,3.0,0.0,1
ACP_positive_291,1.0,1.0,1.0,1.0,1
ACP_positive_292,6.0,2.0,1.0,0.0,1
ACP_positive_293,7.0,3.0,2.0,2.0,1
ACP_positive_294,1.0,4.0,4.0,2.0,1
ACP_positive_295,4.0,2.0,1.0,1.0,1
ACP_positive_296,6.0,0.0,1.0,2.0,1
ACP_positive_297,1.0,3.0,0.0,2.0,1
ACP_positive_298,5.0,2.0,5.0,1.0,1
ACP_positive_299,1.0,0.0,2.0,1.0,1
ACP_positive_300,2.0,1.0,0.0,1.0,1
ACP_positive_301,6.0,4.0,3.0,1.0,1
ACP_positive_302,0.0,0.0,1.0,3.0,1
ACP_positive_303,2.0,3.0,1.0,0.0,1
ACP_positive_304,1.0,1.0,0.0,2.0,1
ACP_positive_305,2.0,2.0,1.0,0.0,1
ACP_positive_306,2.0,0.0,1.0,4.0,1
ACP_positive_307,4.0,1.0,0.0,1.0,1
ACP_positive_308,3.0,2.0,1.0,0.0,1
ACP_positive_309,2.0,0.0,1.0,1.0,1
ACP_positive_310,3.0,3.0,0.0,2.0,1
ACP_positive_311,1.0,2.0,0.0,2.0,1
ACP_positive_312,4.0,4.0,3.0,2.0,1
ACP_positive_313,3.0,4.0,1.0,0.0,1
ACP_positive_314,4.0,0.0,2.0,0.0,1
ACP_positive_315,0.0,1.0,1.0,0.0,1
ACP_positive_316,1.0,0.0,2.0,1.0,1
ACP_positive_317,1.0,2.0,2.0,0.0,1
ACP_positive_318,1.0,1.0,0.0,2.0,1
ACP_positive_319,1.0,2.0,1.0,0.0,1
ACP_positive_320,6.0,2.0,1.0,2.0,1
ACP_positive_321,1.0,4.0,3.0,2.0,1
ACP_positive_322,1.0,2.0,0.0,0.0,1
ACP_positive_323,1.0,4.0,1.0,0.0,1
ACP_positive_324,1.0,2.0,2.0,3.0,1
ACP_positive_325,2.0,1.0,1.0,0.0,1
ACP_positive_326,3.0,6.0,1.0,1.0,1
ACP_positive_327,6.0,1.0,2.0,1.0,1
ACP_positive_328,1.0,2.0,0.0,1.0,1
ACP_positive_329,3.0,2.0,3.0,0.0,1
ACP_positive_330,1.0,3.0,1.0,2.0,1
ACP_positive_331,4.0,4.0,0.0,1.0,1
ACP_positive_332,2.0,3.0,4.0,2.0,1
ACP_positive_333,2.0,0.0,1.0,1.0,1
ACP_positive_334,4.0,3.0,2.0,1.0,1
ACP_positive_335,2.0,1.0,2.0,2.0,1
ACP_positive_336,0.0,3.0,0.0,1.0,1
ACP_positive_337,2.0,1.0,3.0,0.0,1
ACP_positive_338,1.0,0.0,2.0,2.0,1
ACP_positive_339,1.0,1.0,0.0,2.0,1
ACP_positive_340,0.0,3.0,1.0,2.0,1
ACP_positive_341,0.0,0.0,2.0,0.0,1
ACP_positive_342,1.0,1.0,0.0,2.0,1
ACP_positive_343,2.0,3.0,0.0,4.0,1
ACP_positive_344,0.0,2.0,1.0,1.0,1
ACP_positive_345,3.0,3.0,2.0,2.0,1
ACP_positive_346,1.0,3.0,0.0,2.0,1
ACP_positive_347,2.0,0.0,1.0,1.0,1
ACP_positive_348,7.0,3.0,4.0,2.0,1
ACP_positive_349,3.0,0.0,1.0,0.0,1
ACP_positive_350,2.0,3.0,1.0,2.0,1
ACP_positive_351,1.0,1.0,1.0,1.0,1
ACP_positive_352,1.0,0.0,3.0,1.0,1
ACP_positive_353,1.0,2.0,1.0,0.0,1
ACP_positive_354,6.0,3.0,4.0,2.0,1
ACP_positive_355,1.0,1.0,1.0,1.0,1
ACP_positive_356,2.0,3.0,0.0,2.0,1
ACP_positive_357,3.0,3.0,1.0,1.0,1
ACP_positive_358,4.0,1.0,1.0,1.0,1
ACP_positive_359,3.0,4.0,1.0,1.0,1
ACP_positive_360,1.0,1.0,2.0,2.0,1
ACP_positive_361,3.0,1.0,3.0,3.0,1
ACP_positive_362,3.0,3.0,2.0,2.0,1
ACP_positive_363,2.0,1.0,0.0,2.0,1
ACP_positive_364,2.0,0.0,0.0,0.0,1
ACP_positive_365,5.0,0.0,0.0,2.0,1
ACP_positive_366,1.0,1.0,3.0,0.0,1
ACP_positive_367,4.0,0.0,1.0,1.0,1
ACP_positive_368,5.0,4.0,2.0,1.0,1
ACP_positive_369,2.0,2.0,1.0,2.0,1
ACP_positive_370,2.0,0.0,1.0,1.0,1
ACP_positive_371,2.0,1.0,1.0,0.0,1
ACP_positive_372,1.0,1.0,1.0,1.0,1
ACP_positive_373,2.0,1.0,1.0,0.0,1
ACP_positive_374,3.0,0.0,3.0,0.0,1
ACP_positive_375,1.0,0.0,2.0,0.0,1
ACP_positive_376,2.0,3.0,1.0,0.0,1
ACP_positive_377,5.0,4.0,2.0,2.0,1
ACP_positive_378,3.0,3.0,2.0,2.0,1
ACP_positive_379,2.0,0.0,4.0,3.0,1
ACP_positive_380,0.0,0.0,0.0,2.0,1
ACP_positive_381,0.0,1.0,2.0,0.0,1
ACP_positive_382,2.0,3.0,1.0,0.0,1
ACP_positive_383,2.0,2.0,1.0,1.0,1
ACP_positive_384,6.0,2.0,0.0,1.0,1
ACP_positive_385,0.0,1.0,1.0,1.0,1
ACP_positive_386,5.0,4.0,2.0,1.0,1
ACP_positive_387,1.0,4.0,0.0,1.0,1
ACP_positive_388,1.0,2.0,1.0,1.0,1
ACP_positive_389,1.0,1.0,1.0,5.0,1
ACP_positive_390,0.0,0.0,1.0,3.0,1
ACP_positive_391,4.0,2.0,3.0,1.0,1
ACP_positive_392,3.0,2.0,3.0,3.0,1
ACP_positive_393,1.0,1.0,1.0,1.0,1
ACP_positive_394,1.0,1.0,0.0,2.0,1
ACP_positive_395,3.0,3.0,2.0,2.0,1
ACP_positive_396,2.0,2.0,1.0,0.0,1
ACP_positive_397,2.0,0.0,1.0,2.0,1
ACP_positive_398,3.0,1.0,2.0,0.0,1
ACP_positive_399,1.0,2.0,0.0,0.0,1
ACP_positive_400,1.0,1.0,2.0,2.0,1
ACP_positive_401,1.0,1.0,0.0,2.0,1
ACP_positive_402,4.0,3.0,1.0,2.0,1
ACP_positive_403,3.0,3.0,1.0,1.0,1
ACP_positive_404,4.0,2.0,3.0,0.0,1
ACP_positive_405,5.0,1.0,1.0,0.0,1
ACP_positive_406,1.0,0.0,2.0,2.0,1
ACP_positive_407,0.0,0.0,1.0,1.0,1
ACP_positive_408,1.0,2.0,2.0,0.0,1
ACP_positive_409,9.0,2.0,1.0,1.0,1
ACP_positive_410,3.0,2.0,2.0,1.0,1
ACP_positive_411,2.0,2.0,1.0,3.0,1
ACP_positive_412,2.0,0.0,5.0,2.0,1
ACP_positive_413,4.0,4.0,1.0,3.0,1
ACP_positive_414,1.0,1.0,2.0,0.0,1
ACP_positive_415,1.0,1.0,1.0,1.0,1
ACP_positive_416,5.0,2.0,2.0,1.0,1
ACP_positive_417,2.0,2.0,1.0,2.0,1
ACP_positive_418,1.0,1.0,1.0,1.0,1
ACP_positive_419,0.0,2.0,1.0,1.0,1
ACP_positive_420,0.0,2.0,0.0,0.0,1
ACP_positive_421,2.0,1.0,1.0,1.0,1
ACP_positive_422,4.0,3.0,1.0,0.0,1
ACP_positive_423,1.0,1.0,2.0,0.0,1
ACP_positive_424,3.0,1.0,1.0,1.0,1
ACP_positive_425,1.0,4.0,3.0,2.0,1
ACP_positive_426,1.0,2.0,0.0,1.0,1
ACP_positive_427,2.0,2.0,0.0,4.0,1
ACP_positive_428,0.0,3.0,1.0,0.0,1
ACP_positive_429,1.0,3.0,1.0,2.0,1
ACP_positive_430,1.0,2.0,0.0,1.0,1
ACP_positive_431,5.0,3.0,2.0,0.0,1
ACP_positive_432,3.0,2.0,2.0,1.0,1
ACP_positive_433,4.0,4.0,1.0,1.0,1
ACP_positive_434,4.0,1.0,2.0,1.0,1
ACP_positive_435,4.0,2.0,1.0,1.0,1
ACP_positive_436,1.0,8.0,3.0,1.0,1
ACP_positive_437,1.0,2.0,1.0,0.0,1
ACP_positive_438,1.0,0.0,2.0,1.0,1
ACP_positive_439,5.0,1.0,1.0,0.0,1
ACP_positive_440,3.0,1.0,5.0,1.0,1
ACP_positive_441,2.0,0.0,1.0,1.0,1
ACP_positive_442,3.0,0.0,0.0,0.0,1
ACP_positive_443,1.0,6.0,3.0,3.0,1
ACP_positive_444,0.0,0.0,2.0,1.0,1
ACP_positive_445,3.0,3.0,1.0,1.0,1
ACP_positive_446,4.0,1.0,0.0,0.0,1
ACP_positive_447,2.0,2.0,1.0,0.0,1
ACP_positive_448,1.0,0.0,2.0,1.0,1
ACP_positive_449,0.0,2.0,2.0,0.0,1
ACP_positive_450,1.0,2.0,0.0,1.0,1
ACP_positive_451,3.0,5.0,2.0,0.0,1
ACP_positive_452,1.0,2.0,0.0,0.0,1
ACP_positive_453,3.0,1.0,2.0,0.0,1
ACP_positive_454,1.0,1.0,1.0,1.0,1
ACP_positive_455,1.0,0.0,2.0,1.0,1
ACP_positive_456,4.0,1.0,2.0,0.0,1
ACP_positive_457,2.0,0.0,1.0,1.0,1
ACP_positive_458,0.0,3.0,2.0,2.0,1
ACP_positive_459,1.0,2.0,2.0,0.0,1
ACP_positive_460,1.0,0.0,2.0,1.0,1
ACP_positive_461,5.0,4.0,2.0,1.0,1
ACP_positive_462,4.0,3.0,1.0,0.0,1
ACP_positive_463,1.0,1.0,0.0,2.0,1
ACP_positive_464,1.0,2.0,1.0,3.0,1
ACP_positive_465,3.0,2.0,2.0,1.0,1
ACP_positive_466,1.0,2.0,2.0,0.0,1
ACP_positive_467,4.0,1.0,2.0,0.0,1
ACP_positive_468,5.0,4.0,4.0,1.0,1
ACP_positive_469,1.0,1.0,1.0,1.0,1
ACP_positive_470,7.0,1.0,4.0,1.0,1
ACP_positive_471,6.0,4.0,4.0,1.0,1
ACP_positive_472,4.0,3.0,0.0,0.0,1
ACP_positive_473,1.0,1.0,1.0,1.0,1
ACP_positive_474,4.0,3.0,1.0,0.0,1
ACP_positive_475,6.0,2.0,1.0,0.0,1
ACP_positive_476,2.0,3.0,1.0,1.0,1
ACP_positive_477,0.0,2.0,2.0,1.0,1
ACP_positive_478,5.0,5.0,2.0,2.0,1
ACP_positive_479,0.0,3.0,0.0,1.0,1
ACP_positive_480,1.0,0.0,2.0,1.0,1
ACP_positive_481,1.0,1.0,3.0,1.0,1
ACP_positive_482,1.0,1.0,2.0,3.0,1
ACP_positive_483,1.0,0.0,1.0,0.0,1
ACP_positive_484,1.0,0.0,1.0,1.0,1
ACP_positive_485,2.0,0.0,1.0,2.0,1
ACP_positive_486,1.0,1.0,1.0,1.0,1
ACP_positive_487,0.0,1.0,3.0,0.0,1
ACP_positive_488,4.0,2.0,5.0,0.0,1
ACP_positive_489,3.0,1.0,0.0,4.0,1
ACP_positive_490,3.0,3.0,1.0,2.0,1
ACP_positive_491,3.0,3.0,0.0,1.0,1
ACP_positive_492,2.0,0.0,0.0,1.0,1
ACP_positive_493,4.0,4.0,3.0,4.0,1
ACP_positive_494,6.0,4.0,4.0,1.0,1
ACP_positive_495,1.0,3.0,2.0,1.0,1
ACP_positive_496,3.0,3.0,1.0,0.0,1
ACP_positive_497,1.0,2.0,1.0,3.0,1
ACP_positive_498,3.0,3.0,0.0,2.0,1
ACP_positive_499,6.0,5.0,0.0,1.0,1
ACP_positive_500,5.0,2.0,3.0,2.0,1
ACP_positive_501,3.0,1.0,1.0,0.0,1
ACP_positive_502,2.0,2.0,1.0,0.0,1
ACP_positive_503,0.0,2.0,0.0,2.0,1
ACP_positive_504,0.0,2.0,1.0,1.0,1
ACP_positive_505,1.0,0.0,2.0,1.0,1
ACP_positive_506,2.0,4.0,1.0,4.0,1
ACP_positive_507,1.0,0.0,1.0,0.0,1
ACP_positive_508,3.0,1.0,1.0,0.0,1
ACP_positive_509,1.0,1.0,2.0,0.0,1
ACP_positive_510,0.0,1.0,3.0,0.0,1
ACP_positive_511,2.0,0.0,1.0,0.0,1
ACP_positive_512,0.0,2.0,3.0,1.0,1
