name,type9_T1.G.1_T1.G.1_gap2,type9_T1.G.1_T1.G.2_gap2,type9_T1.G.2_T1.G.1_gap2,type9_T1.G.2_T1.G.2_gap2,target
ACP_positive_292,4.0,0.0,4.0,1.0,1
ACP_positive_293,9.0,4.0,1.0,0.0,1
ACP_positive_294,7.0,2.0,2.0,0.0,1
ACP_positive_295,6.0,1.0,1.0,0.0,1
ACP_positive_296,8.0,1.0,0.0,0.0,1
ACP_positive_297,2.0,0.0,3.0,1.0,1
ACP_positive_298,13.0,0.0,0.0,0.0,1
ACP_positive_299,2.0,2.0,0.0,0.0,1
ACP_positive_300,2.0,1.0,1.0,0.0,1
ACP_positive_301,12.0,0.0,2.0,0.0,1
ACP_positive_302,4.0,0.0,0.0,0.0,1
ACP_positive_303,2.0,1.0,2.0,1.0,1
ACP_positive_304,3.0,0.0,1.0,0.0,1
ACP_positive_305,2.0,2.0,0.0,1.0,1
ACP_positive_306,7.0,0.0,0.0,0.0,1
ACP_positive_307,4.0,1.0,1.0,0.0,1
ACP_positive_308,2.0,1.0,1.0,2.0,1
ACP_positive_309,4.0,0.0,0.0,0.0,1
ACP_positive_310,8.0,0.0,0.0,0.0,1
ACP_positive_311,2.0,0.0,2.0,1.0,1
ACP_positive_312,10.0,3.0,0.0,0.0,1
ACP_positive_313,4.0,1.0,1.0,2.0,1
ACP_positive_314,6.0,0.0,0.0,0.0,1
ACP_positive_315,2.0,0.0,0.0,0.0,1
ACP_positive_316,1.0,3.0,0.0,0.0,1
ACP_positive_317,2.0,0.0,2.0,1.0,1
ACP_positive_318,4.0,0.0,0.0,0.0,1
ACP_positive_319,2.0,0.0,2.0,0.0,1
ACP_positive_320,9.0,0.0,2.0,0.0,1
ACP_positive_321,8.0,1.0,1.0,0.0,1
ACP_positive_322,0.0,0.0,2.0,1.0,1
ACP_positive_323,6.0,0.0,0.0,0.0,1
ACP_positive_324,6.0,1.0,1.0,0.0,1
ACP_positive_325,4.0,0.0,0.0,0.0,1
ACP_positive_326,9.0,0.0,2.0,0.0,1
ACP_positive_327,10.0,0.0,0.0,0.0,1
ACP_positive_328,3.0,0.0,1.0,0.0,1
ACP_positive_329,3.0,1.0,2.0,2.0,1
ACP_positive_330,4.0,0.0,3.0,0.0,1
ACP_positive_331,4.0,0.0,4.0,1.0,1
ACP_positive_332,9.0,0.0,2.0,0.0,1
ACP_positive_333,2.0,0.0,1.0,1.0,1
ACP_positive_334,10.0,0.0,0.0,0.0,1
ACP_positive_335,6.0,0.0,1.0,0.0,1
ACP_positive_336,1.0,0.0,3.0,0.0,1
ACP_positive_337,4.0,2.0,0.0,0.0,1
ACP_positive_338,4.0,0.0,0.0,1.0,1
ACP_positive_339,3.0,0.0,1.0,0.0,1
ACP_positive_340,3.0,0.0,3.0,0.0,1
ACP_positive_341,2.0,0.0,0.0,0.0,1
ACP_positive_342,4.0,0.0,0.0,0.0,1
ACP_positive_343,9.0,0.0,0.0,0.0,1
ACP_positive_344,1.0,1.0,2.0,0.0,1
ACP_positive_345,10.0,0.0,0.0,0.0,1
ACP_positive_346,2.0,0.0,3.0,1.0,1
ACP_positive_347,2.0,2.0,0.0,0.0,1
ACP_positive_348,14.0,1.0,0.0,1.0,1
ACP_positive_349,1.0,0.0,2.0,1.0,1
ACP_positive_350,5.0,1.0,1.0,1.0,1
ACP_positive_351,2.0,0.0,1.0,1.0,1
ACP_positive_352,4.0,1.0,0.0,0.0,1
ACP_positive_353,2.0,0.0,1.0,1.0,1
ACP_positive_354,14.0,0.0,1.0,0.0,1
ACP_positive_355,3.0,1.0,0.0,0.0,1
ACP_positive_356,4.0,0.0,3.0,0.0,1
ACP_positive_357,5.0,1.0,1.0,1.0,1
ACP_positive_358,4.0,1.0,2.0,0.0,1
ACP_positive_359,5.0,0.0,3.0,1.0,1
ACP_positive_360,2.0,2.0,1.0,1.0,1
ACP_positive_361,10.0,0.0,0.0,0.0,1
ACP_positive_362,10.0,0.0,0.0,0.0,1
ACP_positive_363,3.0,1.0,1.0,0.0,1
ACP_positive_364,2.0,0.0,0.0,0.0,1
ACP_positive_365,7.0,0.0,0.0,0.0,1
ACP_positive_366,2.0,2.0,1.0,0.0,1
ACP_positive_367,3.0,2.0,1.0,0.0,1
ACP_positive_368,11.0,1.0,0.0,0.0,1
ACP_positive_369,6.0,1.0,0.0,0.0,1
ACP_positive_370,2.0,0.0,1.0,1.0,1
ACP_positive_371,4.0,0.0,0.0,0.0,1
ACP_positive_372,3.0,0.0,0.0,1.0,1
ACP_positive_373,1.0,1.0,1.0,1.0,1
ACP_positive_374,6.0,0.0,0.0,0.0,1
ACP_positive_375,3.0,0.0,0.0,0.0,1
ACP_positive_376,2.0,1.0,2.0,1.0,1
ACP_positive_377,13.0,0.0,0.0,0.0,1
ACP_positive_378,10.0,0.0,0.0,0.0,1
ACP_positive_379,8.0,0.0,1.0,0.0,1
ACP_positive_380,2.0,0.0,0.0,0.0,1
ACP_positive_381,2.0,1.0,0.0,0.0,1
ACP_positive_382,2.0,1.0,2.0,1.0,1
ACP_positive_383,5.0,1.0,0.0,0.0,1
ACP_positive_384,4.0,0.0,4.0,1.0,1
ACP_positive_385,3.0,0.0,0.0,0.0,1
ACP_positive_386,10.0,0.0,2.0,0.0,1
ACP_positive_387,6.0,0.0,0.0,0.0,1
ACP_positive_388,3.0,0.0,1.0,1.0,1
ACP_positive_389,7.0,1.0,0.0,0.0,1
ACP_positive_390,4.0,0.0,0.0,0.0,1
ACP_positive_391,8.0,1.0,0.0,1.0,1
ACP_positive_392,7.0,2.0,1.0,1.0,1
ACP_positive_393,2.0,2.0,0.0,0.0,1
ACP_positive_394,3.0,1.0,0.0,0.0,1
ACP_positive_395,10.0,0.0,0.0,0.0,1
ACP_positive_396,3.0,1.0,0.0,1.0,1
ACP_positive_397,3.0,0.0,1.0,1.0,1
ACP_positive_398,2.0,1.0,1.0,2.0,1
ACP_positive_399,3.0,0.0,0.0,0.0,1
ACP_positive_400,5.0,1.0,0.0,0.0,1
ACP_positive_401,3.0,0.0,1.0,0.0,1
ACP_positive_402,9.0,1.0,0.0,0.0,1
ACP_positive_403,5.0,0.0,2.0,1.0,1
ACP_positive_404,8.0,0.0,1.0,0.0,1
ACP_positive_405,7.0,0.0,0.0,0.0,1
ACP_positive_406,5.0,0.0,0.0,0.0,1
ACP_positive_407,2.0,0.0,0.0,0.0,1
ACP_positive_408,2.0,0.0,2.0,1.0,1
ACP_positive_409,12.0,1.0,0.0,0.0,1
ACP_positive_410,7.0,0.0,1.0,0.0,1
ACP_positive_411,6.0,1.0,0.0,1.0,1
ACP_positive_412,8.0,0.0,1.0,0.0,1
ACP_positive_413,10.0,0.0,1.0,1.0,1
ACP_positive_414,2.0,2.0,0.0,0.0,1
ACP_positive_415,2.0,0.0,1.0,1.0,1
ACP_positive_416,8.0,1.0,1.0,0.0,1
ACP_positive_417,5.0,0.0,2.0,0.0,1
ACP_positive_418,2.0,0.0,2.0,0.0,1
ACP_positive_419,3.0,0.0,1.0,0.0,1
ACP_positive_420,2.0,0.0,0.0,0.0,1
ACP_positive_421,5.0,0.0,0.0,0.0,1
ACP_positive_422,4.0,1.0,1.0,2.0,1
ACP_positive_423,3.0,0.0,1.0,0.0,1
ACP_positive_424,4.0,1.0,1.0,0.0,1
ACP_positive_425,8.0,1.0,1.0,0.0,1
ACP_positive_426,2.0,0.0,1.0,1.0,1
ACP_positive_427,7.0,0.0,1.0,0.0,1
ACP_positive_428,3.0,0.0,1.0,0.0,1
ACP_positive_429,5.0,0.0,2.0,0.0,1
ACP_positive_430,2.0,1.0,1.0,0.0,1
ACP_positive_431,6.0,1.0,3.0,0.0,1
ACP_positive_432,2.0,2.0,3.0,1.0,1
ACP_positive_433,10.0,0.0,0.0,0.0,1
ACP_positive_434,7.0,0.0,1.0,0.0,1
ACP_positive_435,4.0,1.0,3.0,0.0,1
ACP_positive_436,13.0,0.0,0.0,0.0,1
ACP_positive_437,4.0,0.0,0.0,0.0,1
ACP_positive_438,2.0,2.0,0.0,0.0,1
ACP_positive_439,2.0,2.0,2.0,1.0,1
ACP_positive_440,7.0,2.0,1.0,0.0,1
ACP_positive_441,2.0,0.0,1.0,1.0,1
ACP_positive_442,2.0,1.0,0.0,0.0,1
ACP_positive_443,13.0,0.0,0.0,0.0,1
ACP_positive_444,3.0,0.0,0.0,0.0,1
ACP_positive_445,5.0,1.0,1.0,1.0,1
ACP_positive_446,0.0,3.0,1.0,1.0,1
ACP_positive_447,2.0,1.0,1.0,1.0,1
ACP_positive_448,4.0,0.0,0.0,0.0,1
ACP_positive_449,3.0,0.0,1.0,0.0,1
ACP_positive_450,4.0,0.0,0.0,0.0,1
ACP_positive_451,6.0,1.0,3.0,0.0,1
ACP_positive_452,2.0,0.0,1.0,0.0,1
ACP_positive_453,2.0,1.0,1.0,2.0,1
ACP_positive_454,4.0,0.0,0.0,0.0,1
ACP_positive_455,2.0,2.0,0.0,0.0,1
ACP_positive_456,4.0,1.0,2.0,0.0,1
ACP_positive_457,1.0,2.0,1.0,0.0,1
ACP_positive_458,4.0,0.0,3.0,0.0,1
ACP_positive_459,4.0,0.0,0.0,1.0,1
ACP_positive_460,2.0,1.0,0.0,1.0,1
ACP_positive_461,12.0,0.0,0.0,0.0,1
ACP_positive_462,7.0,1.0,0.0,0.0,1
ACP_positive_463,3.0,0.0,1.0,0.0,1
ACP_positive_464,6.0,1.0,0.0,0.0,1
ACP_positive_465,5.0,1.0,2.0,0.0,1
ACP_positive_466,4.0,0.0,0.0,1.0,1
ACP_positive_467,5.0,0.0,2.0,0.0,1
ACP_positive_468,13.0,1.0,0.0,0.0,1
ACP_positive_469,2.0,0.0,2.0,0.0,1
ACP_positive_470,12.0,0.0,1.0,0.0,1
ACP_positive_471,13.0,0.0,2.0,0.0,1
ACP_positive_472,7.0,0.0,0.0,0.0,1
ACP_positive_473,2.0,0.0,1.0,1.0,1
ACP_positive_474,5.0,1.0,1.0,1.0,1
ACP_positive_475,4.0,0.0,4.0,1.0,1
ACP_positive_476,7.0,0.0,0.0,0.0,1
ACP_positive_477,5.0,0.0,0.0,0.0,1
ACP_positive_478,13.0,0.0,1.0,0.0,1
ACP_positive_479,4.0,0.0,0.0,0.0,1
ACP_positive_480,2.0,2.0,0.0,0.0,1
ACP_positive_481,3.0,2.0,0.0,1.0,1
ACP_positive_482,7.0,0.0,0.0,0.0,1
ACP_positive_483,2.0,0.0,0.0,0.0,1
ACP_positive_484,3.0,0.0,0.0,0.0,1
ACP_positive_485,3.0,1.0,0.0,1.0,1
ACP_positive_486,3.0,1.0,0.0,0.0,1
ACP_positive_487,2.0,2.0,0.0,0.0,1
ACP_positive_488,8.0,1.0,2.0,0.0,1
ACP_positive_489,7.0,0.0,0.0,1.0,1
ACP_positive_490,5.0,2.0,2.0,0.0,1
ACP_positive_491,2.0,0.0,5.0,0.0,1
ACP_positive_492,3.0,0.0,0.0,0.0,1
ACP_positive_493,13.0,2.0,0.0,0.0,1
ACP_positive_494,13.0,0.0,2.0,0.0,1
ACP_positive_495,4.0,0.0,2.0,1.0,1
ACP_positive_496,7.0,0.0,0.0,0.0,1
ACP_positive_497,5.0,0.0,2.0,0.0,1
ACP_positive_498,7.0,1.0,0.0,0.0,1
ACP_positive_499,9.0,1.0,2.0,0.0,1
ACP_positive_500,11.0,1.0,0.0,0.0,1
ACP_positive_501,2.0,1.0,2.0,0.0,1
ACP_positive_502,3.0,0.0,2.0,0.0,1
ACP_positive_503,3.0,0.0,1.0,0.0,1
ACP_positive_504,1.0,1.0,2.0,0.0,1
ACP_positive_505,2.0,1.0,1.0,0.0,1
ACP_positive_506,11.0,0.0,0.0,0.0,1
ACP_positive_507,2.0,0.0,0.0,0.0,1
ACP_positive_508,2.0,0.0,2.0,1.0,1
ACP_positive_509,2.0,1.0,1.0,0.0,1
ACP_positive_510,4.0,0.0,0.0,0.0,1
ACP_positive_511,2.0,1.0,0.0,0.0,1
ACP_positive_512,5.0,0.0,1.0,0.0,1
